50 300 10 30
C 240 0.1
11 2 9.2 200 1000 2000 1 1 2 9.0 4.8
30 3 16.4 200 1000 2000 13 2 4 16.6 11.5 8.9
13 9 20.3 200 1000 2000 26 1 2 14.0 7.5
40 15 32.9 200 1000 2000 2 4 6 17.2 14.1 12.0
13 21 28.2 200 1000 2000 11 1 2 9.0 4.8
30 36 50.2 200 1000 2000 17 2 4 17.7 12.3 9.5
40 38 53.3 200 1000 2000 6 4 6 14.6 12.0 10.2
15 56 62.4 200 1000 2000 27 1 2 8.0 4.3
30 59 76.9 200 1000 2000 17 4 6 17.2 14.1 12.0
26 60 81.5 200 1000 2000 15 2 4 26.8 18.6 14.4
20 67 75.8 200 1000 2000 23 1 2 11.0 5.9
24 70 80.8 200 1000 2000 2 2 4 13.4 9.3 7.2
19 71 83.1 200 1000 2000 25 1 2 15.0 8.0
13 71 77.4 200 1000 2000 20 1 2 8.0 4.3
14 74 78.0 200 1000 2000 14 1 2 5.0 2.7
28 77 92.5 200 1000 2000 9 2 4 19.3 13.4 10.3
22 89 98.0 200 1000 2000 10 2 4 11.3 7.8 6.0
21 97 112.1 200 1000 2000 8 2 4 18.8 13.0 10.1
10 98 106.8 200 1000 2000 5 1 2 11.0 5.9
14 98 109.3 200 1000 2000 35 1 2 14.0 7.5
8 108 116.8 200 1000 2000 22 1 2 11.0 5.9
20 108 112.0 200 1000 2000 16 1 2 5.0 2.7
15 112 117.6 200 1000 2000 24 1 2 7.0 3.8
14 117 125.8 200 1000 2000 26 1 2 11.0 5.9
16 122 130.8 200 1000 2000 2 1 2 11.0 5.9
8 125 136.3 200 1000 2000 28 1 2 14.0 7.5
26 127 147.2 200 1000 2000 1 2 4 25.2 17.5 13.5
13 162 167.6 200 1000 2000 8 1 2 7.0 3.8
11 168 172.8 200 1000 2000 20 1 2 6.0 3.2
27 168 187.0 200 1000 2000 15 2 4 23.6 16.4 12.6
