50 300 15 30
C 240 0.1
30 5 24.1 200 1000 2000 4 4 6 18.4 15.0 12.8
18 6 18.1 200 1000 2000 13 1 2 15.0 8.0
21 12 17.6 200 1000 2000 22 1 2 7.0 3.8
16 26 34.0 200 1000 2000 30 1 2 10.0 5.4
11 31 42.3 200 1000 2000 19 1 2 14.0 7.5
8 43 47.0 200 1000 2000 18 1 2 5.0 2.7
23 46 61.5 200 1000 2000 4 2 4 19.3 13.4 10.3
23 48 66.1 200 1000 2000 13 2 4 22.5 15.6 12.1
15 50 58.0 200 1000 2000 3 1 2 10.0 5.4
24 51 58.8 200 1000 2000 10 2 4 9.6 6.7 5.2
10 66 72.4 200 1000 2000 2 1 2 8.0 4.3
24 70 84.6 200 1000 2000 1 2 4 18.2 12.6 9.8
15 72 77.6 200 1000 2000 7 1 2 7.0 3.8
19 86 92.4 200 1000 2000 6 1 2 8.0 4.3
39 87 102.9 200 1000 2000 8 4 6 15.2 12.5 10.6
15 95 105.4 200 1000 2000 34 1 2 13.0 7.0
17 97 108.3 200 1000 2000 21 1 2 14.0 7.5
12 103 108.6 200 1000 2000 24 1 2 7.0 3.8
31 106 122.1 200 1000 2000 4 4 6 15.5 12.7 10.8
28 108 126.5 200 1000 2000 9 2 4 23.0 16.0 12.3
21 115 129.2 200 1000 2000 12 2 4 17.7 12.3 9.5
30 125 146.5 200 1000 2000 21 2 4 26.8 18.6 14.4
15 128 133.6 200 1000 2000 26 1 2 7.0 3.8
21 130 140.4 200 1000 2000 21 1 2 13.0 7.0
9 134 141.2 200 1000 2000 29 1 2 9.0 4.8
8 146 153.2 200 1000 2000 36 1 2 9.0 4.8
24 147 155.2 200 1000 2000 8 2 4 10.2 7.1 5.5
19 159 170.3 200 1000 2000 31 1 2 14.0 7.5
30 161 177.8 200 1000 2000 11 2 4 20.9 14.5 11.2
20 162 167.6 200 1000 2000 27 1 2 7.0 3.8
