50 300 5 30
C 160 0.2
8 2 9.5 200 1000 2000 4 1 2 14.0 7.5
22 25 29.3 200 1000 2000 21 2 4 8.0 5.6 4.3
29 32 46.1 200 1000 2000 21 2 4 26.3 18.2 14.1
20 43 50.0 200 1000 2000 20 1 2 13.0 7.0
23 50 55.2 200 1000 2000 16 2 4 9.6 6.7 5.2
14 55 63.0 200 1000 2000 32 1 2 15.0 8.0
33 55 65.4 200 1000 2000 18 4 6 14.9 12.2 10.4
24 67 76.5 200 1000 2000 15 2 4 17.7 12.3 9.5
40 69 79.6 200 1000 2000 10 4 6 15.2 12.5 10.6
27 71 82.2 200 1000 2000 2 2 4 20.9 14.5 11.2
9 73 81.0 200 1000 2000 7 1 2 15.0 8.0
15 81 84.2 200 1000 2000 31 1 2 6.0 3.2
11 83 90.5 200 1000 2000 27 1 2 14.0 7.5
21 85 90.4 200 1000 2000 12 1 2 10.0 5.4
9 88 91.8 200 1000 2000 6 1 2 7.0 3.8
19 97 105.0 200 1000 2000 30 1 2 15.0 8.0
20 102 109.0 200 1000 2000 31 1 2 13.0 7.0
37 109 119.4 200 1000 2000 3 4 6 14.9 12.2 10.4
15 118 123.4 200 1000 2000 35 1 2 10.0 5.4
22 121 131.1 200 1000 2000 1 2 4 18.8 13.0 10.1
23 131 139.3 200 1000 2000 5 2 4 15.5 10.8 8.3
21 134 143.5 200 1000 2000 7 2 4 17.7 12.3 9.5
30 134 145.5 200 1000 2000 2 2 4 21.4 14.9 11.5
10 141 143.7 200 1000 2000 26 1 2 5.0 2.7
14 142 144.7 200 1000 2000 25 1 2 5.0 2.7
18 143 146.8 200 1000 2000 32 1 2 7.0 3.8
14 145 149.8 200 1000 2000 22 1 2 9.0 4.8
18 156 163.5 200 1000 2000 11 1 2 14.0 7.5
19 160 165.9 200 1000 2000 23 1 2 11.0 5.9
15 167 169.7 200 1000 2000 3 1 2 5.0 2.7
