50 300 10 30
C 200 0.15
21 17 22.6 200 1000 2000 10 1 2 7.0 3.8
24 17 37.2 200 1000 2000 15 2 4 25.2 17.5 13.5
22 23 31.6 200 1000 2000 25 2 4 10.7 7.4 5.7
8 43 47.0 200 1000 2000 13 1 2 5.0 2.7
15 45 53.8 200 1000 2000 35 1 2 11.0 5.9
35 50 66.1 200 1000 2000 5 4 6 15.5 12.7 10.8
24 52 60.6 200 1000 2000 8 2 4 10.7 7.4 5.7
17 55 64.6 200 1000 2000 31 1 2 12.0 6.4
25 59 74.1 200 1000 2000 3 2 4 18.8 13.0 10.1
35 62 78.1 200 1000 2000 3 4 6 15.5 12.7 10.8
14 63 71.8 200 1000 2000 24 1 2 11.0 5.9
28 64 73.9 200 1000 2000 23 2 4 12.3 8.6 6.6
10 65 73.0 200 1000 2000 16 1 2 10.0 5.4
9 73 85.1 200 1000 2000 12 1 2 15.0 8.0
13 73 83.4 200 1000 2000 29 1 2 13.0 7.0
19 91 96.6 200 1000 2000 19 1 2 7.0 3.8
21 92 105.4 200 1000 2000 28 2 4 16.6 11.5 8.9
30 97 108.6 200 1000 2000 12 2 4 14.5 10.0 7.8
38 102 117.9 200 1000 2000 10 4 6 15.2 12.5 10.6
16 121 127.4 200 1000 2000 28 1 2 8.0 4.3
20 125 130.6 200 1000 2000 10 1 2 7.0 3.8
21 126 138.1 200 1000 2000 10 1 2 15.0 8.0
23 126 137.2 200 1000 2000 22 2 4 13.9 9.7 7.5
12 134 138.8 200 1000 2000 15 1 2 6.0 3.2
20 137 146.6 200 1000 2000 17 1 2 12.0 6.4
16 141 145.0 200 1000 2000 14 1 2 5.0 2.7
19 146 156.4 200 1000 2000 28 1 2 13.0 7.0
26 150 157.3 200 1000 2000 14 2 4 9.1 6.3 4.9
20 157 168.3 200 1000 2000 25 1 2 14.0 7.5
9 164 173.6 200 1000 2000 8 1 2 12.0 6.4
