50 300 10 30
C 200 0.15
10 1 10.6 200 1000 2000 13 1 2 12.0 6.4
17 8 12.8 200 1000 2000 25 1 2 6.0 3.2
39 23 41.5 200 1000 2000 6 4 6 17.8 14.6 12.4
20 25 31.4 200 1000 2000 10 1 2 8.0 4.3
8 33 41.0 200 1000 2000 18 1 2 10.0 5.4
11 34 40.4 200 1000 2000 26 1 2 8.0 4.3
25 46 64.5 200 1000 2000 14 2 4 23.0 16.0 12.3
14 51 58.2 200 1000 2000 14 1 2 9.0 4.8
26 52 58.5 200 1000 2000 18 2 4 8.0 5.6 4.3
21 54 62.2 200 1000 2000 13 2 4 10.2 7.1 5.5
8 62 68.4 200 1000 2000 4 1 2 8.0 4.3
17 70 75.6 200 1000 2000 29 1 2 7.0 3.8
29 77 95.1 200 1000 2000 13 2 4 22.5 15.6 12.1
29 88 105.2 200 1000 2000 12 2 4 21.4 14.9 11.5
34 89 107.5 200 1000 2000 1 4 6 17.8 14.6 12.4
13 92 100.8 200 1000 2000 8 1 2 11.0 5.9
21 97 107.4 200 1000 2000 10 1 2 13.0 7.0
14 102 106.0 200 1000 2000 4 1 2 5.0 2.7
28 106 116.8 200 1000 2000 21 2 4 13.4 9.3 7.2
11 107 118.3 200 1000 2000 20 1 2 14.0 7.5
21 123 131.8 200 1000 2000 28 1 2 11.0 5.9
12 125 131.4 200 1000 2000 11 1 2 8.0 4.3
18 127 133.4 200 1000 2000 20 1 2 8.0 4.3
30 145 164.4 200 1000 2000 4 4 6 18.7 15.3 13.0
17 147 155.8 200 1000 2000 26 1 2 11.0 5.9
19 151 155.8 200 1000 2000 15 1 2 6.0 3.2
8 152 158.4 200 1000 2000 21 1 2 8.0 4.3
24 156 173.7 200 1000 2000 23 2 4 22.0 15.3 11.8
25 157 172.9 200 1000 2000 23 2 4 19.8 13.8 10.6
22 162 176.2 200 1000 2000 14 2 4 17.7 12.3 9.5
