120 300 11 40
23 2 8 200 1000 2000 113 2 5 8 6 4 4
29 17 32 200 1000 2000 75 2 5 24 16 12 10
27 25 36 200 1000 2000 43 2 5 17 12 9 7
20 36 42 200 1000 2000 104 2 5 10 7 5 4
20 36 50 200 1000 2000 67 2 5 21 14 11 9
29 44 55 200 1000 2000 48 2 5 17 11 9 7
17 47 53 200 1000 2000 4 2 5 9 6 5 4
25 55 60 200 1000 2000 96 2 5 6 4 3 3
18 63 74 200 1000 2000 86 2 5 16 11 8 7
16 70 78 200 1000 2000 69 2 5 11 8 6 5
31 75 89 200 1000 2000 85 2 5 22 15 11 9
30 78 87 200 1000 2000 106 2 5 15 10 8 6
30 82 91 200 1000 2000 37 2 5 14 10 7 6
29 83 94 200 1000 2000 84 2 5 16 11 8 7
32 89 101 200 1000 2000 33 2 5 20 14 10 8
32 89 103 200 1000 2000 114 2 5 22 15 11 9
35 94 103 200 1000 2000 33 2 5 13 9 7 6
21 95 100 200 1000 2000 51 2 5 6 4 3 3
21 95 107 200 1000 2000 53 2 5 19 13 10 8
33 101 110 200 1000 2000 51 2 5 14 9 7 6
26 118 123 200 1000 2000 70 2 5 6 4 3 3
31 124 130 200 1000 2000 78 2 5 8 6 4 4
23 124 135 200 1000 2000 47 2 5 17 11 9 7
17 127 135 200 1000 2000 100 2 5 11 7 6 5
27 132 137 200 1000 2000 108 2 5 7 5 4 3
27 140 146 200 1000 2000 34 2 5 9 6 5 4
35 142 148 200 1000 2000 32 2 5 8 6 4 4
27 142 151 200 1000 2000 71 2 5 15 10 8 6
22 144 152 200 1000 2000 7 2 5 13 9 7 5
31 146 151 200 1000 2000 41 2 5 6 4 3 3
31 153 161 200 1000 2000 23 2 5 11 8 6 5
34 153 162 200 1000 2000 74 2 5 13 9 7 6
31 153 158 200 1000 2000 91 2 5 7 5 4 3
27 156 162 200 1000 2000 40 2 5 10 7 5 4
24 159 168 200 1000 2000 25 2 5 13 9 7 6
32 160 168 200 1000 2000 63 2 5 11 8 6 5
26 161 167 200 1000 2000 99 2 5 9 6 5 4
35 164 175 200 1000 2000 52 2 5 17 11 9 7
25 164 169 200 1000 2000 7 2 5 6 4 3 3
25 169 174 200 1000 2000 77 2 5 7 5 4 3
