120 300 11 20
31 3 17 200 1000 2000 118 2 5 23 15 12 9
31 8 22 200 1000 2000 102 2 5 21 14 11 9
23 40 48 200 1000 2000 16 2 5 12 8 6 5
29 42 47 200 1000 2000 69 2 5 7 5 4 3
21 50 58 200 1000 2000 19 2 5 11 7 6 5
29 50 56 200 1000 2000 117 2 5 10 7 5 4
24 64 73 200 1000 2000 119 2 5 14 9 7 6
28 77 83 200 1000 2000 89 2 5 9 6 5 4
25 78 87 200 1000 2000 75 2 5 15 10 8 6
26 79 87 200 1000 2000 93 2 5 11 8 6 5
34 87 102 200 1000 2000 35 2 5 24 16 12 10
22 92 103 200 1000 2000 3 2 5 17 11 9 7
28 97 100 200 1000 2000 117 2 5 5 4 3 2
30 101 104 200 1000 2000 117 2 5 5 4 3 2
30 108 122 200 1000 2000 18 2 5 21 14 11 9
19 115 130 200 1000 2000 76 2 5 24 16 12 10
32 132 143 200 1000 2000 110 2 5 18 12 9 7
28 137 148 200 1000 2000 4 2 5 16 11 8 7
20 138 149 200 1000 2000 98 2 5 16 11 8 7
27 159 170 200 1000 2000 116 2 5 16 11 8 7
