120 300 11 40
26 1 7 200 1000 2000 100 2 5 10 7 5 4
16 2 7 200 1000 2000 2 2 5 8 5 4 3
16 3 17 200 1000 2000 34 2 5 21 14 11 9
31 11 25 200 1000 2000 77 2 5 21 14 11 9
17 14 29 200 1000 2000 90 2 5 24 16 12 10
24 22 31 200 1000 2000 74 2 5 14 10 7 6
29 22 36 200 1000 2000 12 2 5 23 15 12 9
25 23 29 200 1000 2000 56 2 5 10 7 5 4
19 32 38 200 1000 2000 20 2 5 10 7 5 4
19 42 51 200 1000 2000 91 2 5 15 10 8 6
27 55 64 200 1000 2000 88 2 5 14 9 7 6
20 57 72 200 1000 2000 107 2 5 23 16 12 10
30 63 75 200 1000 2000 36 2 5 19 13 10 8
20 72 83 200 1000 2000 38 2 5 18 12 9 7
16 74 85 200 1000 2000 65 2 5 16 11 8 7
25 74 82 200 1000 2000 110 2 5 11 7 6 5
32 76 90 200 1000 2000 2 2 5 21 14 11 9
31 77 85 200 1000 2000 11 2 5 11 8 6 5
29 82 90 200 1000 2000 88 2 5 12 8 6 5
24 82 91 200 1000 2000 32 2 5 15 10 8 6
30 106 115 200 1000 2000 52 2 5 13 9 7 6
17 108 117 200 1000 2000 46 2 5 13 9 7 6
24 111 126 200 1000 2000 28 2 5 24 16 12 10
25 114 128 200 1000 2000 101 2 5 23 15 12 9
31 116 128 200 1000 2000 71 2 5 18 12 9 8
19 118 130 200 1000 2000 70 2 5 20 13 10 8
31 121 127 200 1000 2000 47 2 5 10 7 5 4
19 124 133 200 1000 2000 12 2 5 14 9 7 6
28 127 133 200 1000 2000 76 2 5 10 7 5 4
33 127 139 200 1000 2000 50 2 5 19 13 10 8
31 131 143 200 1000 2000 28 2 5 20 13 10 8
25 135 140 200 1000 2000 31 2 5 7 5 4 3
35 136 148 200 1000 2000 25 2 5 19 13 10 8
26 136 147 200 1000 2000 90 2 5 17 11 9 7
34 142 154 200 1000 2000 98 2 5 19 13 10 8
34 145 156 200 1000 2000 31 2 5 16 11 8 7
34 155 166 200 1000 2000 5 2 5 16 11 8 7
34 157 171 200 1000 2000 33 2 5 22 15 11 9
21 160 166 200 1000 2000 7 2 5 10 7 5 4
20 166 174 200 1000 2000 18 2 5 12 8 6 5
