120 300 11 40
27 1 10 200 1000 2000 99 2 5 15 10 8 6
29 7 13 200 1000 2000 11 2 5 8 6 4 4
21 12 24 200 1000 2000 98 2 5 20 14 10 8
34 16 31 200 1000 2000 99 2 5 24 16 12 10
19 27 36 200 1000 2000 92 2 5 15 10 8 6
30 36 45 200 1000 2000 1 2 5 13 9 7 6
29 37 42 200 1000 2000 17 2 5 8 5 4 3
28 41 46 200 1000 2000 4 2 5 8 5 4 3
29 45 53 200 1000 2000 41 2 5 12 8 6 5
31 46 52 200 1000 2000 5 2 5 9 6 5 4
28 47 61 200 1000 2000 8 2 5 21 14 11 9
18 50 65 200 1000 2000 3 2 5 24 16 12 10
17 54 69 200 1000 2000 84 2 5 23 16 12 10
15 54 59 200 1000 2000 16 2 5 7 5 4 3
34 62 68 200 1000 2000 10 2 5 9 6 5 4
25 63 69 200 1000 2000 67 2 5 9 6 5 4
27 67 75 200 1000 2000 97 2 5 13 9 7 5
22 69 83 200 1000 2000 119 2 5 21 14 11 9
21 70 75 200 1000 2000 109 2 5 7 5 4 3
18 75 86 200 1000 2000 28 2 5 16 11 8 7
20 78 86 200 1000 2000 48 2 5 13 9 7 5
25 79 93 200 1000 2000 38 2 5 22 15 11 9
29 98 104 200 1000 2000 118 2 5 9 6 5 4
35 99 107 200 1000 2000 36 2 5 11 7 6 5
24 102 116 200 1000 2000 74 2 5 23 15 12 9
31 103 118 200 1000 2000 4 2 5 23 16 12 10
33 109 118 200 1000 2000 38 2 5 13 9 7 6
28 113 118 200 1000 2000 12 2 5 8 5 4 3
32 116 127 200 1000 2000 50 2 5 17 11 9 7
35 120 125 200 1000 2000 70 2 5 8 5 4 3
25 135 146 200 1000 2000 99 2 5 17 11 9 7
31 139 144 200 1000 2000 95 2 5 7 5 4 3
29 139 147 200 1000 2000 39 2 5 11 7 6 5
24 140 146 200 1000 2000 93 2 5 10 7 5 4
29 152 164 200 1000 2000 72 2 5 20 14 10 8
20 153 161 200 1000 2000 70 2 5 11 7 6 5
25 155 160 200 1000 2000 78 2 5 6 4 3 3
23 160 171 200 1000 2000 60 2 5 16 11 8 7
31 166 180 200 1000 2000 21 2 5 21 14 11 9
22 170 182 200 1000 2000 23 2 5 20 14 10 8
