120 300 11 20
17 9 20 200 1000 2000 98 2 5 16 11 8 7
22 12 17 200 1000 2000 85 2 5 7 5 4 3
33 13 28 200 1000 2000 9 2 5 24 16 12 10
18 23 37 200 1000 2000 94 2 5 22 15 11 9
20 32 38 200 1000 2000 89 2 5 10 7 5 4
24 42 50 200 1000 2000 96 2 5 11 7 6 5
27 54 68 200 1000 2000 37 2 5 23 15 12 9
30 59 64 200 1000 2000 39 2 5 8 5 4 3
26 62 68 200 1000 2000 95 2 5 10 7 5 4
34 65 76 200 1000 2000 20 2 5 16 11 8 7
19 67 78 200 1000 2000 68 2 5 17 11 9 7
26 86 101 200 1000 2000 52 2 5 23 16 12 10
29 102 110 200 1000 2000 52 2 5 11 8 6 5
33 127 132 200 1000 2000 84 2 5 7 5 4 3
33 129 134 200 1000 2000 91 2 5 6 4 3 3
24 138 144 200 1000 2000 96 2 5 10 7 5 4
18 141 155 200 1000 2000 110 2 5 21 14 11 9
25 150 155 200 1000 2000 60 2 5 6 4 3 3
32 152 163 200 1000 2000 20 2 5 18 12 9 7
15 160 172 200 1000 2000 51 2 5 19 13 10 8
