120 300 11 25
35 10 19 200 1000 2000 35 2 5 15 10 8 6
35 21 26 200 1000 2000 76 2 5 7 5 4 3
15 26 37 200 1000 2000 8 2 5 17 12 9 7
16 28 43 200 1000 2000 39 2 5 24 16 12 10
31 31 40 200 1000 2000 66 2 5 13 9 7 6
29 42 57 200 1000 2000 116 2 5 24 16 12 10
35 44 55 200 1000 2000 4 2 5 16 11 8 7
35 45 51 200 1000 2000 113 2 5 9 6 5 4
21 46 57 200 1000 2000 57 2 5 17 11 9 7
27 54 65 200 1000 2000 53 2 5 18 12 9 7
19 56 62 200 1000 2000 106 2 5 10 7 5 4
34 65 74 200 1000 2000 9 2 5 15 10 8 6
21 69 75 200 1000 2000 13 2 5 8 6 4 4
23 85 100 200 1000 2000 75 2 5 24 16 12 10
25 89 97 200 1000 2000 51 2 5 12 8 6 5
26 92 101 200 1000 2000 5 2 5 14 9 7 6
22 95 103 200 1000 2000 13 2 5 11 7 6 5
27 97 102 200 1000 2000 23 2 5 6 4 3 3
15 98 104 200 1000 2000 15 2 5 10 7 5 4
23 112 118 200 1000 2000 14 2 5 10 7 5 4
27 114 119 200 1000 2000 51 2 5 7 5 4 3
19 121 133 200 1000 2000 31 2 5 19 13 10 8
33 138 143 200 1000 2000 120 2 5 8 5 4 3
20 147 158 200 1000 2000 93 2 5 17 11 9 7
20 164 172 200 1000 2000 5 2 5 11 8 6 5
