120 300 11 35
19 2 16 200 1000 2000 109 2 5 22 15 11 9
31 4 16 200 1000 2000 37 2 5 18 12 9 8
27 6 11 200 1000 2000 31 2 5 8 5 4 3
29 10 22 200 1000 2000 16 2 5 19 13 10 8
26 23 32 200 1000 2000 106 2 5 14 10 7 6
21 26 31 200 1000 2000 109 2 5 6 4 3 3
23 28 40 200 1000 2000 40 2 5 20 14 10 8
34 33 39 200 1000 2000 119 2 5 9 6 5 4
17 39 53 200 1000 2000 52 2 5 21 14 11 9
35 41 55 200 1000 2000 11 2 5 22 15 11 9
21 51 60 200 1000 2000 110 2 5 15 10 8 6
26 60 71 200 1000 2000 39 2 5 16 11 8 7
16 63 69 200 1000 2000 114 2 5 8 6 4 4
33 67 73 200 1000 2000 68 2 5 10 7 5 4
21 73 79 200 1000 2000 13 2 5 10 7 5 4
30 78 90 200 1000 2000 42 2 5 19 13 10 8
26 94 100 200 1000 2000 77 2 5 8 6 4 4
33 94 99 200 1000 2000 66 2 5 6 4 3 3
35 95 106 200 1000 2000 80 2 5 17 11 9 7
27 109 121 200 1000 2000 111 2 5 18 12 9 8
20 119 128 200 1000 2000 21 2 5 14 9 7 6
34 124 130 200 1000 2000 77 2 5 9 6 5 4
34 124 133 200 1000 2000 30 2 5 14 10 7 6
35 128 136 200 1000 2000 53 2 5 13 9 7 5
32 131 140 200 1000 2000 43 2 5 14 10 7 6
33 133 147 200 1000 2000 105 2 5 21 14 11 9
25 133 142 200 1000 2000 75 2 5 13 9 7 6
34 140 148 200 1000 2000 50 2 5 13 9 7 5
23 141 153 200 1000 2000 25 2 5 19 13 10 8
23 152 161 200 1000 2000 103 2 5 14 10 7 6
16 154 166 200 1000 2000 61 2 5 20 13 10 8
31 155 163 200 1000 2000 46 2 5 11 7 6 5
34 162 168 200 1000 2000 10 2 5 10 7 5 4
28 165 173 200 1000 2000 51 2 5 12 8 6 5
15 169 181 200 1000 2000 19 2 5 18 12 9 8
