120 300 11 40
17 4 9 200 1000 2000 25 2 5 8 5 4 3
29 5 16 200 1000 2000 58 2 5 17 11 9 7
17 6 14 200 1000 2000 99 2 5 11 7 6 5
20 7 15 200 1000 2000 13 2 5 12 8 6 5
17 16 25 200 1000 2000 1 2 5 14 9 7 6
21 25 36 200 1000 2000 13 2 5 16 11 8 7
33 26 37 200 1000 2000 16 2 5 17 11 9 7
19 42 53 200 1000 2000 6 2 5 16 11 8 7
30 43 57 200 1000 2000 28 2 5 23 15 12 9
34 46 61 200 1000 2000 116 2 5 24 16 12 10
15 47 56 200 1000 2000 29 2 5 15 10 8 6
15 50 61 200 1000 2000 41 2 5 16 11 8 7
29 53 59 200 1000 2000 23 2 5 8 6 4 4
32 57 66 200 1000 2000 54 2 5 15 10 8 6
23 59 73 200 1000 2000 66 2 5 22 15 11 9
27 61 75 200 1000 2000 38 2 5 23 15 12 9
34 67 82 200 1000 2000 36 2 5 24 16 12 10
29 67 78 200 1000 2000 30 2 5 16 11 8 7
15 69 84 200 1000 2000 53 2 5 23 16 12 10
18 75 87 200 1000 2000 98 2 5 19 13 10 8
32 79 90 200 1000 2000 44 2 5 16 11 8 7
29 79 85 200 1000 2000 118 2 5 8 6 4 4
34 102 110 200 1000 2000 30 2 5 12 8 6 5
26 102 116 200 1000 2000 66 2 5 21 14 11 9
17 102 116 200 1000 2000 102 2 5 23 15 12 9
32 115 129 200 1000 2000 109 2 5 22 15 11 9
27 115 120 200 1000 2000 6 2 5 6 4 3 3
33 124 133 200 1000 2000 23 2 5 14 9 7 6
18 126 138 200 1000 2000 54 2 5 19 13 10 8
35 128 137 200 1000 2000 78 2 5 13 9 7 6
21 139 151 200 1000 2000 11 2 5 20 14 10 8
24 147 155 200 1000 2000 25 2 5 13 9 7 5
31 148 160 200 1000 2000 115 2 5 19 13 10 8
19 153 168 200 1000 2000 27 2 5 23 16 12 10
34 159 171 200 1000 2000 25 2 5 20 14 10 8
26 160 168 200 1000 2000 6 2 5 12 8 6 5
33 162 170 200 1000 2000 96 2 5 13 9 7 5
30 163 175 200 1000 2000 119 2 5 20 13 10 8
30 169 177 200 1000 2000 74 2 5 12 8 6 5
24 170 185 200 1000 2000 34 2 5 24 16 12 10
