120 300 11 30
19 1 13 200 1000 2000 29 2 5 20 14 10 8
17 16 22 200 1000 2000 77 2 5 9 6 5 4
19 17 26 200 1000 2000 75 2 5 14 10 7 6
27 19 24 200 1000 2000 75 2 5 7 5 4 3
26 20 28 200 1000 2000 51 2 5 11 7 6 5
25 30 42 200 1000 2000 37 2 5 19 13 10 8
19 32 35 200 1000 2000 83 2 5 5 4 3 2
24 32 43 200 1000 2000 36 2 5 16 11 8 7
28 41 56 200 1000 2000 56 2 5 24 16 12 10
31 54 65 200 1000 2000 8 2 5 17 11 9 7
32 58 72 200 1000 2000 75 2 5 21 14 11 9
28 66 78 200 1000 2000 78 2 5 20 13 10 8
35 66 75 200 1000 2000 46 2 5 15 10 8 6
26 75 87 200 1000 2000 67 2 5 20 13 10 8
30 76 82 200 1000 2000 79 2 5 9 6 5 4
24 83 91 200 1000 2000 6 2 5 13 9 7 5
33 83 94 200 1000 2000 16 2 5 17 11 9 7
16 91 99 200 1000 2000 21 2 5 12 8 6 5
15 93 104 200 1000 2000 110 2 5 16 11 8 7
24 98 103 200 1000 2000 114 2 5 6 4 3 3
31 100 109 200 1000 2000 120 2 5 13 9 7 6
29 104 118 200 1000 2000 9 2 5 21 14 11 9
28 122 133 200 1000 2000 19 2 5 18 12 9 7
26 134 149 200 1000 2000 75 2 5 24 16 12 10
29 147 159 200 1000 2000 101 2 5 19 13 10 8
27 152 163 200 1000 2000 81 2 5 17 11 9 7
25 152 161 200 1000 2000 107 2 5 14 10 7 6
22 155 167 200 1000 2000 113 2 5 18 12 9 8
33 160 165 200 1000 2000 26 2 5 6 4 3 3
28 163 169 200 1000 2000 53 2 5 9 6 5 4
