120 300 11 35
15 9 23 200 1000 2000 28 2 5 21 14 11 9
20 21 32 200 1000 2000 42 2 5 17 12 9 7
16 25 31 200 1000 2000 116 2 5 8 6 4 4
16 26 38 200 1000 2000 67 2 5 19 13 10 8
18 28 36 200 1000 2000 103 2 5 12 8 6 5
16 28 43 200 1000 2000 28 2 5 24 16 12 10
23 29 43 200 1000 2000 100 2 5 21 14 11 9
31 32 44 200 1000 2000 100 2 5 20 13 10 8
26 34 46 200 1000 2000 114 2 5 19 13 10 8
30 38 47 200 1000 2000 96 2 5 15 10 8 6
16 50 56 200 1000 2000 16 2 5 9 6 5 4
26 56 62 200 1000 2000 36 2 5 10 7 5 4
15 57 68 200 1000 2000 50 2 5 17 12 9 7
22 73 79 200 1000 2000 52 2 5 10 7 5 4
35 77 83 200 1000 2000 22 2 5 8 6 4 4
27 87 93 200 1000 2000 118 2 5 10 7 5 4
30 89 98 200 1000 2000 107 2 5 13 9 7 6
34 91 105 200 1000 2000 63 2 5 21 14 11 9
35 95 103 200 1000 2000 88 2 5 12 8 6 5
33 96 107 200 1000 2000 90 2 5 17 11 9 7
35 106 117 200 1000 2000 103 2 5 18 12 9 7
18 110 115 200 1000 2000 28 2 5 6 4 3 3
30 114 120 200 1000 2000 54 2 5 10 7 5 4
34 119 131 200 1000 2000 69 2 5 19 13 10 8
24 123 131 200 1000 2000 65 2 5 11 8 6 5
29 140 151 200 1000 2000 93 2 5 16 11 8 7
23 141 146 200 1000 2000 45 2 5 8 5 4 3
32 141 155 200 1000 2000 114 2 5 22 15 11 9
33 143 148 200 1000 2000 85 2 5 7 5 4 3
19 144 150 200 1000 2000 109 2 5 9 6 5 4
19 150 158 200 1000 2000 76 2 5 12 8 6 5
17 151 163 200 1000 2000 109 2 5 19 13 10 8
25 153 158 200 1000 2000 108 2 5 8 5 4 3
15 160 174 200 1000 2000 59 2 5 21 14 11 9
18 163 168 200 1000 2000 30 2 5 6 4 3 3
