120 300 11 25
21 7 18 200 1000 2000 84 2 5 16 11 8 7
35 12 23 200 1000 2000 48 2 5 17 12 9 7
19 16 19 200 1000 2000 97 2 5 5 4 3 2
28 19 34 200 1000 2000 24 2 5 24 16 12 10
27 21 26 200 1000 2000 43 2 5 6 4 3 3
16 22 28 200 1000 2000 62 2 5 9 6 5 4
22 27 41 200 1000 2000 81 2 5 22 15 11 9
15 37 51 200 1000 2000 101 2 5 22 15 11 9
16 82 90 200 1000 2000 115 2 5 13 9 7 5
22 102 110 200 1000 2000 63 2 5 11 7 6 5
23 109 114 200 1000 2000 90 2 5 6 4 3 3
33 110 118 200 1000 2000 120 2 5 11 8 6 5
23 111 119 200 1000 2000 24 2 5 13 9 7 5
22 113 124 200 1000 2000 112 2 5 16 11 8 7
18 125 139 200 1000 2000 69 2 5 22 15 11 9
33 130 138 200 1000 2000 88 2 5 12 8 6 5
23 133 139 200 1000 2000 6 2 5 9 6 5 4
18 141 150 200 1000 2000 54 2 5 15 10 8 6
26 143 157 200 1000 2000 88 2 5 21 14 11 9
31 143 148 200 1000 2000 60 2 5 6 4 3 3
24 150 155 200 1000 2000 18 2 5 8 5 4 3
16 153 164 200 1000 2000 6 2 5 17 12 9 7
22 159 165 200 1000 2000 94 2 5 9 6 5 4
16 164 172 200 1000 2000 70 2 5 12 8 6 5
20 165 179 200 1000 2000 79 2 5 21 14 11 9
