Solution:
Vessel 1, length: 8, position: 13, start: 4, end: 12, ncranes: 2, cranes: 1 2
Vessel 2, length: 21, position: 44, start: 11, end: 22, ncranes: 4, cranes: 3 4 5 6
Vessel 3, length: 36, position: 65, start: 11, end: 27, ncranes: 4, cranes: 7 8 9 10
Vessel 4, length: 14, position: 10, start: 21, end: 26, ncranes: 2, cranes: 1 2
Vessel 5, length: 17, position: 16, start: 28, end: 34, ncranes: 2, cranes: 5 6
Vessel 6, length: 16, position: 81, start: 28, end: 36, ncranes: 2, cranes: 9 10
Vessel 7, length: 15, position: 1, start: 31, end: 35, ncranes: 2, cranes: 1 2
Vessel 8, length: 13, position: 13, start: 36, end: 39, ncranes: 2, cranes: 7 8
Vessel 9, length: 27, position: 51, start: 54, end: 65, ncranes: 4, cranes: 5 6 7 8
Vessel 10, length: 13, position: 26, start: 55, end: 61, ncranes: 2, cranes: 1 2
Vessel 11, length: 29, position: 36, start: 66, end: 77, ncranes: 4, cranes: 5 6 7 8
Vessel 12, length: 12, position: 24, start: 68, end: 73, ncranes: 2, cranes: 1 2
Vessel 13, length: 30, position: 32, start: 77, end: 83, ncranes: 4, cranes: 1 2 3 4
Vessel 14, length: 30, position: 28, start: 85, end: 95, ncranes: 6, cranes: 1 2 3 4 5 6
Vessel 15, length: 27, position: 67, start: 108, end: 116, ncranes: 4, cranes: 7 8 9 10
Vessel 16, length: 20, position: 47, start: 110, end: 118, ncranes: 2, cranes: 4 5
Vessel 17, length: 24, position: 67, start: 116, end: 126, ncranes: 4, cranes: 6 7 8 9
Vessel 18, length: 14, position: 33, start: 115, end: 120, ncranes: 2, cranes: 2 3
Vessel 19, length: 14, position: 19, start: 115, end: 120, ncranes: 1, cranes: 1
Vessel 20, length: 9, position: 37, start: 120, end: 123, ncranes: 2, cranes: 2 3
Vessel 21, length: 15, position: 59, start: 126, end: 129, ncranes: 2, cranes: 9 10
Vessel 22, length: 26, position: 23, start: 127, end: 133, ncranes: 4, cranes: 1 2 3 4
Vessel 23, length: 10, position: 49, start: 128, end: 135, ncranes: 2, cranes: 5 6
Vessel 24, length: 25, position: 1, start: 133, end: 148, ncranes: 3, cranes: 1 2 3
Vessel 25, length: 30, position: 59, start: 134, end: 146, ncranes: 3, cranes: 8 9 10
Vessel 26, length: 13, position: 26, start: 136, end: 143, ncranes: 2, cranes: 4 5
Vessel 27, length: 18, position: 39, start: 139, end: 145, ncranes: 1, cranes: 6
Vessel 28, length: 20, position: 9, start: 151, end: 156, ncranes: 2, cranes: 1 2
Vessel 29, length: 40, position: 2, start: 160, end: 175, ncranes: 4, cranes: 1 2 3 4
Vessel 30, length: 17, position: 42, start: 161, end: 166, ncranes: 2, cranes: 6 7
