Solution:
Vessel 1, length: 18, position: 15, start: 7, end: 15, ncranes: 2, cranes: 4 5
Vessel 2, length: 10, position: 5, start: 9, end: 16, ncranes: 2, cranes: 1 2
Vessel 3, length: 16, position: 26, start: 15, end: 20, ncranes: 2, cranes: 3 4
Vessel 4, length: 16, position: 81, start: 16, end: 25, ncranes: 1, cranes: 10
Vessel 5, length: 29, position: 20, start: 20, end: 26, ncranes: 3, cranes: 2 3 4
Vessel 6, length: 37, position: 62, start: 28, end: 37, ncranes: 6, cranes: 5 6 7 8 9 10
Vessel 7, length: 28, position: 12, start: 32, end: 36, ncranes: 4, cranes: 1 2 3 4
Vessel 8, length: 30, position: 32, start: 37, end: 50, ncranes: 4, cranes: 4 5 6 7
Vessel 9, length: 21, position: 80, start: 41, end: 49, ncranes: 2, cranes: 9 10
Vessel 10, length: 15, position: 63, start: 43, end: 54, ncranes: 1, cranes: 8
Vessel 11, length: 30, position: 2, start: 43, end: 54, ncranes: 3, cranes: 1 2 3
Vessel 12, length: 8, position: 54, start: 50, end: 57, ncranes: 2, cranes: 6 7
Vessel 13, length: 15, position: 39, start: 50, end: 53, ncranes: 2, cranes: 4 5
Vessel 14, length: 28, position: 26, start: 54, end: 65, ncranes: 4, cranes: 1 2 3 4
Vessel 15, length: 9, position: 69, start: 54, end: 58, ncranes: 2, cranes: 8 9
Vessel 16, length: 13, position: 78, start: 53, end: 58, ncranes: 1, cranes: 10
Vessel 17, length: 10, position: 57, start: 57, end: 64, ncranes: 2, cranes: 5 6
Vessel 18, length: 39, position: 52, start: 66, end: 76, ncranes: 5, cranes: 6 7 8 9 10
Vessel 19, length: 22, position: 30, start: 65, end: 75, ncranes: 3, cranes: 3 4 5
Vessel 20, length: 24, position: 67, start: 60, end: 66, ncranes: 4, cranes: 7 8 9 10
Vessel 21, length: 8, position: 12, start: 65, end: 70, ncranes: 2, cranes: 1 2
Vessel 22, length: 13, position: 17, start: 70, end: 77, ncranes: 2, cranes: 1 2
Vessel 23, length: 18, position: 31, start: 77, end: 83, ncranes: 2, cranes: 5 6
Vessel 24, length: 21, position: 76, start: 81, end: 87, ncranes: 2, cranes: 9 10
Vessel 25, length: 21, position: 55, start: 82, end: 87, ncranes: 2, cranes: 7 8
Vessel 26, length: 8, position: 31, start: 83, end: 87, ncranes: 2, cranes: 5 6
Vessel 27, length: 20, position: 65, start: 87, end: 94, ncranes: 1, cranes: 7
Vessel 28, length: 28, position: 37, start: 87, end: 91, ncranes: 4, cranes: 2 3 4 5
Vessel 29, length: 8, position: 87, start: 93, end: 99, ncranes: 2, cranes: 8 9
Vessel 30, length: 28, position: 15, start: 95, end: 108, ncranes: 3, cranes: 1 2 3
Vessel 31, length: 23, position: 78, start: 100, end: 109, ncranes: 3, cranes: 8 9 10
Vessel 32, length: 11, position: 43, start: 101, end: 110, ncranes: 1, cranes: 4
Vessel 33, length: 22, position: 56, start: 101, end: 113, ncranes: 3, cranes: 5 6 7
Vessel 34, length: 15, position: 7, start: 108, end: 114, ncranes: 1, cranes: 1
Vessel 35, length: 8, position: 78, start: 109, end: 115, ncranes: 1, cranes: 8
Vessel 36, length: 20, position: 72, start: 115, end: 120, ncranes: 2, cranes: 6 7
Vessel 37, length: 29, position: 31, start: 116, end: 129, ncranes: 4, cranes: 2 3 4 5
Vessel 38, length: 9, position: 92, start: 118, end: 125, ncranes: 1, cranes: 10
Vessel 39, length: 22, position: 63, start: 120, end: 132, ncranes: 4, cranes: 6 7 8 9
Vessel 40, length: 35, position: 55, start: 133, end: 146, ncranes: 5, cranes: 6 7 8 9 10
Vessel 41, length: 9, position: 12, start: 123, end: 130, ncranes: 1, cranes: 1
Vessel 42, length: 21, position: 9, start: 133, end: 141, ncranes: 3, cranes: 3 4 5
Vessel 43, length: 8, position: 1, start: 132, end: 140, ncranes: 2, cranes: 1 2
Vessel 44, length: 21, position: 21, start: 129, end: 132, ncranes: 2, cranes: 2 3
Vessel 45, length: 10, position: 87, start: 127, end: 133, ncranes: 1, cranes: 10
Vessel 46, length: 21, position: 42, start: 129, end: 133, ncranes: 2, cranes: 4 5
Vessel 47, length: 34, position: 1, start: 141, end: 157, ncranes: 4, cranes: 1 2 3 4
Vessel 48, length: 9, position: 46, start: 141, end: 149, ncranes: 1, cranes: 5
Vessel 49, length: 24, position: 35, start: 149, end: 158, ncranes: 3, cranes: 5 6 7
Vessel 50, length: 36, position: 34, start: 158, end: 169, ncranes: 6, cranes: 3 4 5 6 7 8
Vessel 51, length: 18, position: 76, start: 146, end: 151, ncranes: 2, cranes: 9 10
Vessel 52, length: 21, position: 55, start: 146, end: 149, ncranes: 2, cranes: 7 8
Vessel 53, length: 26, position: 8, start: 157, end: 167, ncranes: 2, cranes: 1 2
Vessel 54, length: 23, position: 75, start: 151, end: 156, ncranes: 3, cranes: 8 9 10
Vessel 55, length: 10, position: 86, start: 156, end: 163, ncranes: 2, cranes: 9 10
Vessel 56, length: 36, position: 38, start: 173, end: 183, ncranes: 6, cranes: 5 6 7 8 9 10
Vessel 57, length: 10, position: 70, start: 163, end: 168, ncranes: 2, cranes: 9 10
Vessel 58, length: 24, position: 2, start: 169, end: 181, ncranes: 4, cranes: 1 2 3 4
Vessel 59, length: 20, position: 26, start: 169, end: 173, ncranes: 2, cranes: 5 6
Vessel 60, length: 10, position: 59, start: 169, end: 173, ncranes: 2, cranes: 8 9
