100 210 10 60
19 9 18 200 1000 2000 75 1 2 11 6
8 12 20 200 1000 2000 30 1 2 10 5
10 17 22 200 1000 2000 46 1 2 5 3
20 18 30 200 1000 2000 51 1 2 15 8
14 21 26 200 1000 2000 10 1 2 6 3
8 26 31 200 1000 2000 64 1 2 6 3
21 27 32 200 1000 2000 61 1 2 5 3
26 27 38 200 1000 2000 25 2 4 14 9 7
39 29 43 200 1000 2000 15 4 6 14 11 9
13 33 44 200 1000 2000 88 1 2 14 7
24 36 51 200 1000 2000 53 2 4 19 13 10
22 37 55 200 1000 2000 68 2 4 23 15 12
35 39 53 200 1000 2000 4 4 6 13 10 9
21 40 48 200 1000 2000 39 1 2 10 5
28 41 56 200 1000 2000 56 2 4 19 13 10
32 44 59 200 1000 2000 5 4 6 15 12 10
13 48 56 200 1000 2000 48 1 2 10 5
15 48 59 200 1000 2000 65 1 2 13 7
26 64 72 200 1000 2000 59 2 4 9 6 5
24 64 73 200 1000 2000 29 2 4 12 8 6
25 65 73 200 1000 2000 11 2 4 10 7 5
9 70 81 200 1000 2000 18 1 2 14 7
8 72 80 200 1000 2000 30 1 2 10 5
17 75 83 200 1000 2000 18 1 2 10 5
10 77 86 200 1000 2000 15 1 2 12 6
38 81 95 200 1000 2000 10 4 6 14 11 9
26 82 97 200 1000 2000 38 2 4 19 13 10
12 83 89 200 1000 2000 10 1 2 7 4
19 85 91 200 1000 2000 5 1 2 8 4
22 88 100 200 1000 2000 37 2 4 15 10 8
15 90 101 200 1000 2000 27 1 2 14 7
21 90 102 200 1000 2000 54 1 2 15 8
20 91 97 200 1000 2000 56 1 2 7 4
22 94 109 200 1000 2000 18 2 4 20 14 10
35 97 111 200 1000 2000 19 4 6 13 10 9
24 99 107 200 1000 2000 26 2 4 9 6 5
25 99 117 200 1000 2000 29 2 4 24 16 12
10 103 109 200 1000 2000 72 1 2 8 4
21 104 121 200 1000 2000 75 2 4 22 15 11
10 105 114 200 1000 2000 6 1 2 11 6
26 111 117 200 1000 2000 68 2 4 8 6 4
18 114 125 200 1000 2000 20 1 2 13 7
20 115 124 200 1000 2000 29 1 2 12 6
18 116 122 200 1000 2000 65 1 2 7 4
9 120 128 200 1000 2000 36 1 2 10 5
20 120 132 200 1000 2000 68 1 2 15 8
20 121 126 200 1000 2000 58 1 2 6 3
14 126 132 200 1000 2000 68 1 2 8 4
16 133 139 200 1000 2000 16 1 2 7 4
24 134 142 200 1000 2000 20 2 4 10 7 5
34 136 151 200 1000 2000 55 4 6 15 12 10
11 138 149 200 1000 2000 24 1 2 13 7
8 140 151 200 1000 2000 62 1 2 13 7
25 143 157 200 1000 2000 14 2 4 18 12 9
26 145 156 200 1000 2000 2 2 4 13 9 7
11 148 153 200 1000 2000 84 1 2 6 3
9 158 166 200 1000 2000 17 1 2 9 5
17 158 166 200 1000 2000 12 1 2 10 5
28 161 179 200 1000 2000 28 2 4 24 16 12
18 167 172 200 1000 2000 77 1 2 5 3
