100 210 10 50
25 5 19 200 1000 2000 76 2 4 17 12 9
26 6 23 200 1000 2000 23 2 4 22 15 11
30 7 18 200 1000 2000 27 2 4 13 9 7
13 10 21 200 1000 2000 47 1 2 13 7
12 10 19 200 1000 2000 12 1 2 11 6
28 10 16 200 1000 2000 51 2 4 8 5 4
33 12 26 200 1000 2000 48 4 6 13 11 9
8 13 19 200 1000 2000 65 1 2 7 4
13 13 24 200 1000 2000 20 1 2 14 7
31 20 37 200 1000 2000 64 4 6 16 13 11
9 21 27 200 1000 2000 22 1 2 7 4
12 25 34 200 1000 2000 74 1 2 11 6
19 26 37 200 1000 2000 70 1 2 14 7
16 36 44 200 1000 2000 5 1 2 10 5
11 39 45 200 1000 2000 75 1 2 8 4
39 40 54 200 1000 2000 17 4 6 14 11 9
23 42 56 200 1000 2000 59 2 4 18 12 9
18 47 56 200 1000 2000 66 1 2 12 6
21 48 68 200 1000 2000 54 2 4 25 17 13
17 49 58 200 1000 2000 76 1 2 12 6
25 52 60 200 1000 2000 42 2 4 10 7 5
29 56 74 200 1000 2000 7 2 4 24 16 12
22 58 76 200 1000 2000 14 2 4 23 15 12
18 59 71 200 1000 2000 75 1 2 15 8
9 75 80 200 1000 2000 77 1 2 5 3
16 75 83 200 1000 2000 40 1 2 10 5
13 83 92 200 1000 2000 65 1 2 12 6
28 84 99 200 1000 2000 69 2 4 19 13 10
16 88 100 200 1000 2000 16 1 2 15 8
18 89 98 200 1000 2000 57 1 2 12 6
16 96 105 200 1000 2000 50 1 2 11 6
21 98 113 200 1000 2000 48 2 4 20 14 10
30 104 118 200 1000 2000 48 4 6 13 11 9
29 115 129 200 1000 2000 55 2 4 18 12 9
8 116 121 200 1000 2000 38 1 2 6 3
19 119 131 200 1000 2000 22 1 2 15 8
16 122 134 200 1000 2000 27 1 2 15 8
10 126 132 200 1000 2000 55 1 2 7 4
12 131 143 200 1000 2000 30 1 2 15 8
21 132 138 200 1000 2000 29 1 2 8 4
8 132 138 200 1000 2000 83 1 2 7 4
36 133 147 200 1000 2000 7 4 6 13 11 9
13 134 143 200 1000 2000 28 1 2 12 6
8 134 142 200 1000 2000 77 1 2 9 5
16 140 151 200 1000 2000 14 1 2 14 7
19 150 158 200 1000 2000 7 1 2 10 5
16 152 163 200 1000 2000 83 1 2 14 7
22 154 162 200 1000 2000 76 2 4 10 7 5
24 158 164 200 1000 2000 63 2 4 8 6 4
30 164 175 200 1000 2000 44 2 4 14 10 7
