100 210 10 30
13 10 15 200 1000 2000 71 1 2 6 3
15 10 18 200 1000 2000 34 1 2 10 5
27 16 27 200 1000 2000 69 2 4 13 9 7
24 23 32 200 1000 2000 60 2 4 11 8 6
20 30 36 200 1000 2000 81 1 2 8 4
19 36 47 200 1000 2000 15 1 2 14 7
21 41 47 200 1000 2000 32 2 4 8 6 4
8 49 57 200 1000 2000 35 1 2 9 5
30 50 64 200 1000 2000 46 4 6 13 10 9
33 51 65 200 1000 2000 32 4 6 13 10 9
12 57 62 200 1000 2000 4 1 2 6 3
9 59 67 200 1000 2000 31 1 2 9 5
30 75 81 200 1000 2000 71 2 4 8 5 4
29 77 85 200 1000 2000 2 2 4 9 6 5
19 79 90 200 1000 2000 30 1 2 13 7
40 85 102 200 1000 2000 34 4 6 16 13 11
8 94 105 200 1000 2000 63 1 2 14 7
21 95 101 200 1000 2000 23 1 2 7 4
26 101 112 200 1000 2000 27 2 4 13 9 7
10 112 118 200 1000 2000 9 1 2 8 4
12 114 122 200 1000 2000 39 1 2 10 5
20 119 131 200 1000 2000 33 1 2 15 8
9 126 137 200 1000 2000 9 1 2 13 7
9 138 143 200 1000 2000 39 1 2 6 3
8 151 156 200 1000 2000 27 1 2 6 3
24 151 159 200 1000 2000 15 2 4 9 6 5
28 151 160 200 1000 2000 47 2 4 11 8 6
12 154 159 200 1000 2000 23 1 2 6 3
18 167 175 200 1000 2000 41 1 2 10 5
28 168 179 200 1000 2000 44 2 4 13 9 7
