100 210 10 50
19 1 10 200 1000 2000 79 1 2 11 6
11 8 14 200 1000 2000 27 1 2 7 4
19 9 18 200 1000 2000 29 1 2 11 6
30 16 34 200 1000 2000 36 2 4 24 16 12
34 27 41 200 1000 2000 22 4 6 14 11 9
11 28 39 200 1000 2000 50 1 2 14 7
12 29 37 200 1000 2000 54 1 2 10 5
25 33 44 200 1000 2000 35 2 4 13 9 7
18 38 44 200 1000 2000 82 1 2 8 4
18 38 44 200 1000 2000 7 1 2 8 4
10 39 51 200 1000 2000 33 1 2 15 8
12 41 46 200 1000 2000 59 1 2 6 3
11 42 50 200 1000 2000 74 1 2 10 5
15 49 61 200 1000 2000 7 1 2 15 8
17 49 57 200 1000 2000 76 1 2 9 5
17 60 68 200 1000 2000 13 1 2 9 5
26 66 78 200 1000 2000 13 2 4 15 10 8
12 67 73 200 1000 2000 7 1 2 8 4
11 68 77 200 1000 2000 79 1 2 11 6
36 68 83 200 1000 2000 63 4 6 15 12 10
19 74 86 200 1000 2000 26 1 2 15 8
22 75 93 200 1000 2000 69 2 4 23 15 12
29 82 93 200 1000 2000 2 2 4 14 9 7
21 85 99 200 1000 2000 27 2 4 17 11 9
18 97 106 200 1000 2000 8 1 2 12 6
11 99 110 200 1000 2000 40 1 2 14 7
28 105 119 200 1000 2000 41 2 4 18 12 9
26 105 114 200 1000 2000 9 2 4 12 8 6
37 109 126 200 1000 2000 7 4 6 16 13 11
14 115 127 200 1000 2000 65 1 2 15 8
33 118 133 200 1000 2000 34 4 6 14 12 10
29 125 142 200 1000 2000 57 2 4 21 14 11
12 126 137 200 1000 2000 69 1 2 14 7
21 132 140 200 1000 2000 6 2 4 10 7 5
10 134 140 200 1000 2000 66 1 2 8 4
8 135 141 200 1000 2000 8 1 2 7 4
19 135 140 200 1000 2000 63 1 2 6 3
29 135 155 200 1000 2000 56 2 4 25 17 13
15 139 148 200 1000 2000 82 1 2 11 6
21 139 148 200 1000 2000 76 1 2 12 6
21 139 150 200 1000 2000 22 1 2 14 7
26 143 152 200 1000 2000 38 2 4 12 8 6
8 145 154 200 1000 2000 69 1 2 11 6
30 149 161 200 1000 2000 50 2 4 15 10 8
9 157 168 200 1000 2000 53 1 2 13 7
22 161 175 200 1000 2000 10 2 4 18 12 9
25 162 170 200 1000 2000 42 2 4 9 6 5
38 164 181 200 1000 2000 39 4 6 17 13 11
21 167 173 200 1000 2000 18 1 2 7 4
10 168 174 200 1000 2000 33 1 2 8 4
